u-g,g-r,r-i,i-z,u-z,g-z,uv_excess,r_i_sq,redshift_log,class
-0.07085456486274161,-0.018178044330834316,0.7206155060169505,0.4553080994706775,0.027847083587047818,0.19868601244647816,-0.061623825637353115,0.8188627073825236,-0.2017266407872452,GALAXY
-0.6825911529140114,-0.47173335955166057,-0.09800749654765913,-0.6457938013915145,-0.6046809831455426,-0.46241267529945923,-0.7566363311545186,-0.10131541565420872,-0.21419747851726517,GALAXY
2.105523218733425,1.9772337473645154,1.5518642730321122,0.6870068910416365,1.8422462205954468,1.6595766810546646,1.9213238333438485,1.9637208935438843,2.5275472852391005,GALAXY
0.35393714795942255,0.6577305847780733,0.7611757743144226,0.42880921468757227,0.4531621823782148,0.6293133634961099,-0.04197930459516348,0.8698032309337723,0.36291036043849156,GALAXY
0.2038495364309545,0.06838615235036016,0.6215032550798791,0.2617597123739003,0.16528799461308688,0.19589855600048223,0.4006809726980501,0.6965101102400127,-0.15394651149063476,GALAXY
1.83259148859036,2.2573984858912604,2.0999013612151747,0.030526981590590047,1.7715582527812324,1.796980255516845,0.9923425600930443,2.834532690323903,2.6450811817232536,GALAXY
0.31811376742999525,0.07657938146581945,-0.0078121917538100894,0.2985785145976891,0.1752137549463442,0.09817116508051939,0.6286526969181216,-0.01001446025518348,-0.2188701967120131,GALAXY
0.15042328788275475,0.08201968559848784,-0.3258236338528537,-0.05682612603614168,0.028613734931995028,-0.028290602735452332,0.2716884900201123,-0.32080502019895074,-0.16145259324798342,GALAXY
0.6552133894584189,0.47730475535017913,0.34831327678041407,0.3300709078198119,0.5038086628209718,0.42166866018340216,0.8182321332240472,0.3748712825181436,0.3635910170235795,GALAXY
0.6457070351050344,0.5034356940757462,0.5601104754389227,0.30210726056126624,0.52247967610677,0.4696517412935326,0.7648752600937532,0.6222339876203673,0.38178125836632576,GALAXY
0.913509630554604,1.205475261910221,1.7754192148352286,0.2897233596324696,0.9790239442854798,1.126257215663842,0.4233520390648627,2.307808659263193,-1.1982323497493543,STAR
-0.11238444341503857,-0.1468226657490243,0.06841586111657899,-0.14431239388795644,-0.15026027134708436,-0.12248166831348702,0.016702046421040083,0.0690950686043147,-0.19248386049584262,GALAXY
0.8859036071781031,0.6524432209222288,0.48301440126256096,0.2953826691967013,0.6828047905532288,0.5492814672283195,1.0750681322992746,0.5305978931236882,0.6603063048677928,GALAXY
0.49720381596879465,1.6695616076207889,2.2469126060366493,0.7798195678950463,1.0032582682160252,1.6057690640872293,-1.0407672852869214,3.083810794778397,3.06194651501973,GALAXY
-0.4755459775902475,0.32790395350615376,-0.9176563424738676,-0.9984020772994884,-0.3581584763313351,-0.1723507896059785,-1.350147474025658,-0.8165552159100294,8.869176054230252,QSO
0.3468342363027225,0.059734102404444774,0.03519431840598189,0.06548154066379577,0.16443992896602205,0.04648534331825363,0.7102012792758642,0.0343984467942585,-0.15396102836371847,GALAXY
0.22055279182023568,0.1990408459782187,0.09895442888141691,0.13945204567395098,0.1569091060200789,0.16151992649990468,0.2679613554999726,0.10128843146823172,-0.11257184062930874,GALAXY
0.487549764019525,0.7400343023192275,0.422410731899764,0.6359399447384915,0.5382129899911309,0.6651619949035306,0.13131843880704894,0.4598453977119885,0.5315542034471956,GALAXY
-0.6648137331910071,-0.9147794928937423,-0.9767607023081306,-0.7505908984986138,-0.8195061883350258,-0.9198883630627389,-0.15127121909525282,-0.8601593428269709,-0.6456957870455825,GALAXY
