u,g,r,i,z,redshift,u_g,g_r,r_i,i_z,color_std,sed_slope_full,quasar_score,likely_galaxy_type,likely_stellar_type,brightness_pop,class
0.5669095764020704,0.23424153521462973,0.11931117576683432,0.09602663288271021,0.04651835363907433,-0.31385943747870737,0.5638764832804605,0.09390563690895955,0.06474862609954375,0.11338198253433422,0.5827193110702636,-0.2321577070969421,0.0,red_sequence,G_type,bright,GALAXY
-0.5756977435854006,-1.0056741056831793,-1.1843639228895424,-1.2175496026803334,-1.2480138350524412,-0.2604772489777752,0.3044832765434011,0.3520885193332759,0.18193591101439477,0.2620028611509553,0.26381307707944424,-0.26368630252928016,0.0,red_sequence,G_type,bright,GALAXY
0.9368591297544197,0.7002490619392037,0.2195703809771593,0.1088193019595447,-0.06135294505172854,0.5938341625728151,0.9122264193917811,1.0270132327518071,0.6763312127569536,1.3952749687215389,0.794646344632955,-1.0100206546118795,0.0,red_sequence,KM_type,bright,GALAXY
-0.9382496691724646,-0.7024129980903493,-0.3662487762475912,-0.2243109615287057,-0.07921827052404941,-1.0188887256337043,-0.7693339389330566,-0.9775191931242582,-0.9297036076857528,-0.725415505395055,-0.8361140333465983,0.8752624045669966,0.0,blue_cloud,AF_type,bright,GALAXY
-1.298807070465257,-1.0521169182035355,-0.8157581518378405,-0.6763805829293466,-0.4825587418690877,-1.4440828689947596,-0.8992882352993873,-0.8160465349487233,-1.054355372965341,-1.0927764229830577,-0.8420387469178613,0.9221561253271537,0.0,green_valley,AF_type,bright,GALAXY
-2.4000629226763746,-2.137682180281113,-1.970945495084358,-1.833502028870679,-1.7431457341545769,-1.439640218041598,-1.2492540975483082,-1.1158827204122845,-1.326453417772075,-0.8419633457313802,-1.3005760829205189,1.1649065689002747,0.0,blue_cloud,AF_type,bright,GALAXY
-0.3145322578704681,-0.3943444886582914,-0.29736117885300295,-0.28316625980750676,-0.2265731262980865,-0.387159347387098,-0.24898104825676154,-0.43908329283547903,-0.3018017974593199,-0.452858479392459,-0.28865220757642446,0.3737720514763657,0.0,red_sequence,G_type,bright,GALAXY
0.9097573606943029,0.7669597225169569,0.03066568794029251,-0.20247755448257163,-0.37778443228533026,0.8362275196545225,0.5127159432553635,1.2163265779383448,1.263188502582829,1.7105104350882712,0.3326502313415938,-1.1840960766518325,0.0,red_sequence,KM_type,bright,GALAXY
-1.3193817112451827,-1.3613641090739774,-1.3364890123666853,-1.347477148749521,-1.342555850787837,-0.6944747139137805,-0.2732225398649503,-0.37301165311523515,-0.21957212320047398,-0.17018472411235297,-0.3762618302822397,0.32318170541355695,0.0,red_sequence,G_type,bright,GALAXY
-0.4219229172370203,-0.9181083848981102,-1.0971093670373577,-1.1136900295587229,-1.1572936128619795,-0.46852424876570276,0.44253360999572194,0.31167534916838585,0.04644704834712323,0.5267638827341229,0.40388416201424543,-0.3144447385618016,0.0,red_sequence,G_type,bright,GALAXY
-1.0218774729416524,-1.0156525557279037,-0.9680086075671982,-0.9585844722169886,-0.9129811619909556,-0.27405453976373734,-0.34902088166992745,-0.40564835797223364,-0.3122703366580384,-0.4639724495724103,-0.42694557402302813,0.3995254158123104,0.0,red_sequence,G_type,bright,GALAXY
1.7011098909217512,1.8099422010762338,1.3545671872360843,1.1726386744833668,1.1022813520159738,1.262195972049743,1.3863737536344591,2.605289708141081,1.6824402717117766,1.5849696228308592,1.4620517053056754,-1.7456017603996339,0.0,red_sequence,KM_type,bright,GALAXY
-0.08198381474500308,0.020272127638974857,0.3589662885598728,0.35652493505747285,0.34394814446101774,-0.6122946156161543,-0.3827808762079139,-0.6446944135479786,-0.19140056979408684,-0.2626857606837402,-0.5357256156865632,0.4806691634475154,0.0,green_valley,G_type,bright,STAR
-1.528813227313452,-0.6393715282514777,0.8179778313850105,1.0596197851025135,1.4122206427112833,-2.000241113853801,-1.5928646446812704,-2.9038770833737853,-2.494451251617731,-2.674973655954329,-1.4049498219226133,2.790054594125701,0.3,blue_cloud,OB_type,bright,QSO
-0.776712443112286,0.5316164210301522,1.0113919410525467,1.1348137849199413,1.3059258556204925,1.6349519045266419,-1.6726241411582443,-1.6915648350046115,-1.1539831499707076,-1.5799209651259363,-1.9537954149026162,1.648714884328269,0.0,blue_cloud,OB_type,bright,STAR
-0.24449128175052495,0.15330017630000012,0.9403284294656669,1.1983531370816245,1.4444551122329992,-2.700978614253525,-0.8948102555145102,-2.054164936149627,-2.1323004557656624,-2.1169756487214926,-0.17193768421407002,1.6214117345023529,0.0,blue_cloud,OB_type,bright,GALAXY
0.08159143368677813,-0.05503044420982448,-0.16238296077076017,-0.2315923470475899,-0.24170116822392101,-0.36095484805047473,-0.0880387084714122,-0.010396875577817634,0.46855104711445533,-0.06914520622968455,-0.1590990951803536,0.06912044711152288,0.0,red_sequence,G_type,bright,GALAXY
-0.5570448678301122,-0.01056086857166504,0.7210111215764323,0.8283982175280186,0.8916255312012301,-0.841287420389535,-1.2637900225602756,-1.2489402833305276,-1.1044090882040254,-1.1399932152207626,-1.2924284332367604,1.1988683231001884,0.0,blue_cloud,AF_type,bright,GALAXY
0.7502096755309676,0.8497019958265901,0.7984087744276496,0.6519541352465407,0.4310442809229209,0.10727536292387463,-0.08127744611484151,0.4788041771485048,1.092492301990942,1.4513585011164405,-0.29443110155300856,-0.32860340497070384,0.0,red_sequence,KM_type,bright,GALAXY
-1.0752785098989261,-1.4249578387195547,-1.54584680718052,-1.5828220079940976,-1.5809074463847703,-0.8209686128067823,0.32930997149115443,0.08875668479911145,0.161085278046907,-0.1308418808831387,0.3404315486600358,-0.13987531137380163,0.0,red_sequence,G_type,bright,GALAXY
